Date,Strategy,Benchmark
2011-05-16,10320.922720166911,10436.629097892053
2011-05-17,10386.986718219861,10432.78256781849
2011-05-18,10445.924095708102,10524.630695859214
2011-05-19,10480.897311229593,10547.552719509122
2011-05-20,10576.519267800166,10466.460311676428
2011-05-21,10576.519267800166,10466.460311676428
2011-05-22,10576.519267800166,10466.460311676428
2011-05-23,10541.939099638837,10341.641649580406
2011-05-24,10607.671577082172,10333.085180457714
2011-05-25,10612.877342051463,10365.97713481189
2011-05-26,10684.05261662696,10406.955044879149
2011-05-27,10753.342467425535,10449.42499065742
2011-05-28,10753.342467425535,10449.42499065742
2011-05-29,10753.342467425535,10449.42499065742
2011-05-30,10753.342467425535,10449.42499065742
2011-05-31,10780.681594141206,10560.112875991583
2011-06-01,10866.731833620757,10319.504452952186
2011-06-02,10807.642438048673,10306.864758587753
2011-06-03,10793.177621646606,10206.539703577455
2011-06-04,10793.177621646606,10206.539703577455
2011-06-05,10793.177621646606,10206.539703577455
2011-06-06,10714.439678124783,10096.715223613244
2011-06-07,10722.159684044573,10087.058650457688
2011-06-08,10698.98773381505,10044.825399796671
2011-06-09,10681.413846996986,10118.930997730935
2011-06-10,10672.587621012608,9977.46991081696
2011-06-11,10672.587621012608,9977.46991081696
2011-06-12,10672.587621012608,9977.46991081696
2011-06-13,10618.425060729744,9984.142404482838
2011-06-14,10621.140341564787,10110.060201992703
2011-06-15,10586.429048000695,9933.823189500838
2011-06-16,10564.752443958667,9951.25044320599
2011-06-17,10573.590488207836,9981.552168981687
2011-06-18,10573.590488207836,9981.552168981687
2011-06-19,10573.590488207836,9981.552168981687
2011-06-20,10590.448816037928,10035.404547413498
2011-06-21,10632.37632447573,10170.114549470589
2011-06-22,10679.038236960101,10104.329684217204
2011-06-23,10717.722763812722,10075.754775268255
2011-06-24,10618.3744870615,9957.608610833471
2011-06-25,10618.3744870615,9957.608610833471
2011-06-26,10618.3744870615,9957.608610833471
2011-06-27,10650.069895026521,10049.063842925545
2011-06-28,10764.76292668527,10179.142492726036
2011-06-29,10733.96537066885,10263.45375568815
2011-06-30,10759.187086208876,10367.31199457287
2011-07-01,10782.110417226018,10516.70187095569
2011-07-02,10782.110417226018,10516.70187095569
2011-07-03,10782.110417226018,10516.70187095569
2011-07-04,10782.110417226018,10516.70187095569
2011-07-05,10914.300452820391,10502.64967371479
2011-07-06,10976.696811252135,10513.168698069612
2011-07-07,10973.317693167302,10623.071744611254
2011-07-08,11093.880688972893,10549.12330354685
2011-07-09,11093.880688972893,10549.12330354685
2011-07-10,11093.880688972893,10549.12330354685
2011-07-11,11018.287283282663,10358.284040302968
2011-07-12,10991.058244497855,10312.360456460077
2011-07-13,11028.510386744552,10344.389000122641
2011-07-14,10953.221086564858,10274.91476468822
2011-07-15,11059.81209423784,10331.98600402011
2011-07-16,11059.81209423784,10331.98600402011
2011-07-17,11059.81209423784,10331.98600402011
2011-07-18,11083.335522217485,10247.988093292686
2011-07-19,11135.28960009988,10415.119538693674
2011-07-20,11051.562347157309,10408.132729891939
2011-07-21,10991.875528168535,10549.123294212539
2011-07-22,11077.978865658766,10558.700330352982
2011-07-23,11077.978865658766,10558.700330352982
2011-07-24,11077.978865658766,10558.700330352982
2011-07-25,11000.534700208178,10499.117442902216
2011-07-26,10973.35371941156,10456.01886607386
2011-07-27,10849.276754563127,10243.67105032103
2011-07-28,10872.7510700094,10210.54335925854
2011-07-29,10889.591368596391,10144.679917476982
2011-07-30,10889.591368596391,10144.679917476982
2011-07-31,10889.591368596391,10144.679917476982
2011-08-01,10926.202259627484,10102.759064769734
2011-08-02,10894.7955885798,9844.566235775703
2011-08-03,10833.751716459052,9893.943453380118
2011-08-04,10777.757706943179,9420.810674634644
2011-08-05,10756.503035619462,9415.394484300488
2011-08-06,10756.503035619462,9415.394484300488
2011-08-07,10756.503035619462,9415.394484300488
2011-08-08,10697.95193446287,8788.004747736752
2011-08-09,10752.682679359794,9204.61636182399
2011-08-10,10763.08843522842,8798.21041234711
2011-08-11,10840.408723658646,9205.479757097077
2011-08-12,10847.731201971868,9253.915948247315
2011-08-13,10847.731201971868,9253.915948247315
2011-08-14,10847.731201971868,9253.915948247315
2011-08-15,10996.837515983105,9455.509009199654
2011-08-16,10894.22546055966,9363.4261007057
2011-08-17,10798.296618207873,9372.296885217233
2011-08-18,10710.154320320777,8954.351358394762
2011-08-19,10585.007425648186,8819.955668989292
2011-08-20,10585.007425648186,8819.955668989292
2011-08-21,10585.007425648186,8819.955668989292
2011-08-22,10476.41779129404,8822.231580669466
2011-08-23,10602.876160153846,9124.700722922698
2011-08-24,10624.055016735028,9244.416540915823
2011-08-25,10575.179305382231,9100.522390359867
2011-08-26,10612.031459093538,9238.136940743156
2011-08-27,10612.031459093538,9238.136940743156
2011-08-28,10612.031459093538,9238.136940743156
2011-08-29,10666.423954646907,9499.391462665508
2011-08-30,10682.2977021976,9521.68677286311
2011-08-31,10588.090978011624,9568.552344720947
2011-09-01,10579.472607018984,9454.959916653599
2011-09-02,10609.529505563416,9215.920206248278
2011-09-03,10609.529505563416,9215.920206248278
2011-09-04,10609.529505563416,9215.920206248278
2011-09-05,10609.529505563416,9215.920206248278
2011-09-06,10731.996610898132,9147.387955585717
2011-09-07,10697.234540533662,9409.428275349435
2011-09-08,10739.634143191546,9309.573728794338
2011-09-09,10774.735779643284,9060.95698205661
2011-09-10,10774.735779643284,9060.95698205661
2011-09-11,10774.735779643284,9060.95698205661
2011-09-12,10805.906956779578,9124.073042330598
2011-09-13,10779.585400302136,9207.285162380847
2011-09-14,10729.293812010754,9331.397570949135
2011-09-15,10689.01084569333,9491.776991524457
2011-09-16,10669.013712201844,9545.943688705014
2011-09-17,10669.013712201844,9545.943688705014
2011-09-18,10669.013712201844,9545.943688705014
2011-09-19,10742.255532687774,9452.368742335599
2011-09-20,10703.002939938335,9436.668306811787
2011-09-21,10679.375262590213,9159.32044483053
2011-09-22,10670.740471744703,8867.292722810223
2011-09-23,10598.547593719899,8921.223681389636
2011-09-24,10598.547593719899,8921.223681389636
2011-09-25,10598.547593719899,8921.223681389636
2011-09-26,10660.812767734138,9129.410659717201
2011-09-27,10637.316020339604,9226.989288283132
2011-09-28,10565.383817469561,9036.0724165027
2011-09-29,10404.925900356327,9109.393185483254
2011-09-30,10439.916722413469,8881.89401584788
2011-10-01,10439.916722413469,8881.89401584788
2011-10-02,10439.916722413469,8881.89401584788
2011-10-03,10366.191435531964,8629.195009391853
2011-10-04,10372.170518543564,8823.252169496447
2011-10-05,10354.538668832369,8980.885163446377
2011-10-06,10403.607205514867,9145.268267900685
2011-10-07,10394.434304273514,9070.612619885496
2011-10-08,10394.434304273514,9070.612619885496
2011-10-09,10394.434304273514,9070.612619885496
2011-10-10,10394.434304273514,9070.612619885496
2011-10-11,10462.212731312662,9075.547065442095
2011-10-12,10286.23473669229,9164.439359863503
2011-10-13,10377.507666574802,9137.187321310492
2011-10-14,10423.36096122401,9295.993994349197
2011-10-15,10423.36096122401,9295.993994349197
2011-10-16,10423.36096122401,9295.993994349197
2011-10-17,10389.724521830414,9115.93167830995
2011-10-18,10234.35404504057,9302.067307440697
2011-10-19,10182.752304554193,9184.404174383591
2011-10-20,10185.296374664362,9226.23159132832
2011-10-21,10108.473236369979,9399.76561316519
2011-10-22,10108.473236369979,9399.76561316519
2011-10-23,10108.473236369979,9399.76561316519
2011-10-24,10242.785200742941,9520.768410513076
2011-10-25,10250.610598812571,9329.927225935653
2011-10-26,10250.972047861951,9428.232498637866
2011-10-27,10263.158648597982,9751.540158242724
2011-10-28,10315.87474810703,9755.335742807347
2011-10-29,10315.87474810703,9755.335742807347
2011-10-30,10315.87474810703,9755.335742807347
2011-10-31,10426.854591838997,9514.013095603643
2011-11-01,10517.35278569493,9248.170182211039
2011-11-02,10427.32633113175,9397.108892603048
2011-11-03,10440.766175154335,9573.603578181903
2011-11-04,10457.254020941227,9513.4811840023
2011-11-05,10457.254020941227,9513.4811840023
2011-11-06,10457.254020941227,9513.4811840023
2011-11-07,10363.9660905871,9573.375620377505
2011-11-08,10321.574188035145,9685.725300669657
2011-11-09,10292.61119494835,9330.306245074316
2011-11-10,10225.335087104226,9410.772452930889
2011-11-11,10225.335087104226,9410.772452930889
2011-11-12,10225.335087104226,9410.772452930889
2011-11-13,10225.335087104226,9410.772452930889
2011-11-14,10296.229108321131,9320.898238734633
2011-11-15,10227.99988744013,9365.79853044957
2011-11-16,10248.679283150233,9210.174539542115
2011-11-17,10207.75686022076,9055.444040156011
2011-11-18,10199.287493879976,9051.870050270418
2011-11-19,10199.287493879976,9051.870050270418
2011-11-20,10199.287493879976,9051.870050270418
2011-11-21,10309.075427239368,8883.066287845431
2011-11-22,10318.360329110645,8846.28291564855
2011-11-23,10356.042909510474,8650.822392676468
2011-11-24,10356.042909510474,8650.822392676468
2011-11-25,10378.475932310908,8627.590550315343
2011-11-26,10378.475932310908,8627.590550315343
2011-11-27,10378.475932310908,8627.590550315343
2011-11-28,10348.205438971398,8879.864973360138
2011-11-29,10360.598844863376,8899.521916649957
2011-11-30,10237.376637159312,9285.007431723358
2011-12-01,10260.896902016208,9267.28564128583
2011-12-02,10314.352155459994,9265.0523520374
2011-12-03,10314.352155459994,9265.0523520374
2011-12-04,10314.352155459994,9265.0523520374
2011-12-05,10244.330259538194,9360.362084558596
2011-12-06,10180.986076455489,9370.71229370116
2011-12-07,10109.467844831852,9389.62571583857
2011-12-08,10093.922713625418,9191.112032983197
2011-12-09,10110.302496109485,9346.2888218986
2011-12-10,10110.302496109485,9346.2888218986
2011-12-11,10110.302496109485,9346.2888218986
2011-12-12,10224.884060203556,9206.89776570921
2011-12-13,10149.60386765471,9126.926561488663
2011-12-14,10073.46471062544,9023.350840159914
2011-12-15,10016.14435181196,9052.614472878977
2011-12-16,10121.222644109612,9081.729037105404
2011-12-17,10121.222644109612,9081.729037105404
2011-12-18,10121.222644109612,9081.729037105404
2011-12-19,10117.075392604873,8975.174690533899
2011-12-20,10089.191800511731,9242.863072177966
2011-12-21,10053.782478834728,9260.882089194356
2011-12-22,10033.278070954846,9337.428366664079
2011-12-23,10030.475970830797,9421.792524039363
2011-12-24,10030.475970830797,9421.792524039363
2011-12-25,10030.475970830797,9421.792524039363
2011-12-26,10030.475970830797,9421.792524039363
2011-12-27,10022.32954534537,9422.537862740688
2011-12-28,10041.115032821592,9304.963416444334
2011-12-29,10023.963706379503,9404.592478580984
2011-12-30,10051.933940558763,9364.234207610023
2011-12-31,10051.933940558763,9364.234207610023
2012-01-01,10051.933940558763,9364.234207610023
2012-01-02,10051.933940558763,9364.234207610023
2012-01-03,10001.203896844272,9509.136227275068
2012-01-04,10012.975241668028,9510.923222191443
2012-01-05,10032.241475226283,9538.92068761521
2012-01-06,10098.073375597427,9514.720812125284
2012-01-07,10098.073375597427,9514.720812125284
2012-01-08,10098.073375597427,9514.720812125284
2012-01-09,10101.219188984245,9536.239284733072
2012-01-10,10138.487494294466,9620.976114635798
2012-01-11,10105.258006215041,9623.954742479416
2012-01-12,10102.88592694699,9646.44215693431
2012-01-13,10128.133551718924,9598.712302953201
2012-01-14,10128.133551718924,9598.712302953201
2012-01-15,10128.133551718924,9598.712302953201
2012-01-16,10128.133551718924,9598.712302953201
2012-01-17,10192.416121771874,9632.816091984054
2012-01-18,10287.18132395279,9739.81672920387
2012-01-19,10260.358534306888,9787.91834229829
2012-01-20,10234.042837001249,9794.470959664746
2012-01-21,10234.042837001249,9794.470959664746
2012-01-22,10234.042837001249,9794.470959664746
2012-01-23,10189.12060570267,9799.087514696454
2012-01-24,10175.28788946752,9789.035440219755
2012-01-25,10189.740311490743,9873.995870806264
2012-01-26,10183.901209891557,9817.181973843795
2012-01-27,10148.60131181797,9801.544404582535
2012-01-28,10148.60131181797,9801.544404582535
2012-01-29,10148.60131181797,9801.544404582535
2012-01-30,10263.884816215455,9776.823701063753
2012-01-31,10332.014153757054,9772.35621373707
2012-02-01,10304.344560519776,9859.32633177651
2012-02-02,10210.161099710547,9870.123744416709
2012-02-03,10099.563420979068,10014.280425338091
2012-02-04,10099.563420979068,10014.280425338091
2012-02-05,10099.563420979068,10014.280425338091
2012-02-06,10146.557270151054,10010.03563073494
2012-02-07,10104.965141851848,10030.289755648522
2012-02-08,10036.946589060513,10051.957296908833
2012-02-09,9983.477212759135,10066.774992705758
2012-02-10,9996.643063087058,9997.45213490655
2012-02-11,9996.643063087058,9997.45213490655
2012-02-12,9996.643063087058,9997.45213490655
2012-02-13,9973.52056297667,10065.43520132404
2012-02-14,10030.377685299041,10055.978489521865
2012-02-15,10001.774664568586,10001.845084775603
2012-02-16,10013.082016223056,10112.122478136038
2012-02-17,9987.71214700866,10135.875149022242
2012-02-18,9987.71214700866,10135.875149022242
2012-02-19,9987.71214700866,10135.875149022242
2012-02-20,9987.71214700866,10135.875149022242
2012-02-21,10033.898169723285,10143.172196335901
2012-02-22,10057.579905009177,10109.292918923667
2012-02-23,10058.387236306444,10152.479841524682
2012-02-24,10124.576301040122,10169.457202079417
2012-02-25,10124.576301040122,10169.457202079417
2012-02-26,10124.576301040122,10169.457202079417
2012-02-27,10183.862920197525,10183.232332874555
2012-02-28,10169.714762771478,10217.41065567334
2012-02-29,10152.569730753428,10169.010905028084
2012-03-01,10261.059911171727,10231.632079924784
2012-03-02,10233.819428102533,10198.422698711576
2012-03-03,10233.819428102533,10198.422698711576
2012-03-04,10233.819428102533,10198.422698711576
2012-03-05,10210.29981167191,10158.957923584909
2012-03-06,10183.61300646659,10002.81311486614
2012-03-07,10197.70284599868,10071.838747108475
2012-03-08,10271.774956990228,10170.723373028182
2012-03-09,10283.687816661462,10207.65581227649
2012-03-10,10283.687816661462,10207.65581227649
2012-03-11,10283.687816661462,10207.65581227649
2012-03-12,10381.765614972415,10209.293739567258
2012-03-13,10288.340139607726,10394.404049261615
2012-03-14,10282.539276985635,10381.969618684836
2012-03-15,10340.285872751128,10443.920896373287
2012-03-16,10342.61997834551,10455.611805758805
2012-03-17,10342.61997834551,10455.611805758805
2012-03-18,10342.61997834551,10455.611805758805
2012-03-19,10313.413556771182,10497.160800047355
2012-03-20,10369.52654703444,10465.663879068203
2012-03-21,10412.756365281175,10446.080560214681
2012-03-22,10460.395767304883,10370.80044714515
2012-03-23,10498.81691102653,10403.041799304143
2012-03-24,10498.81691102653,10403.041799304143
2012-03-25,10498.81691102653,10403.041799304143
2012-03-26,10540.085207117307,10547.496617196965
2012-03-27,10517.343568351514,10517.786691358311
2012-03-28,10506.979622431476,10465.812952711105
2012-03-29,10548.702984722666,10448.984660183214
2012-03-30,10623.126978421871,10487.629562258782
2012-03-31,10623.126978421871,10487.629562258782
2012-04-01,10623.126978421871,10487.629562258782
2012-04-02,10641.060509329836,10566.335506356381
2012-04-03,10719.022383986627,10524.190238054383
2012-04-04,10709.961156915651,10416.816934570068
2012-04-05,10760.331161157264,10410.264316920213
2012-04-06,10760.331161157264,10410.264316920213
2012-04-07,10760.331161157264,10410.264316920213
2012-04-08,10760.331161157264,10410.264316920213
2012-04-09,10715.736212682536,10292.019975112862
2012-04-10,10654.378597909983,10116.217309340891
2012-04-11,10602.371154747736,10191.571957968328
2012-04-12,10625.856214800979,10332.005582307092
2012-04-13,10703.892200771996,10203.113802335805
2012-04-14,10703.892200771996,10203.113802335805
2012-04-15,10703.892200771996,10203.113802335805
2012-04-16,10642.940792709342,10197.975510143704
2012-04-17,10621.276959813093,10355.90822213131
2012-04-18,10674.822434829975,10313.912025575453
2012-04-19,10709.198642694351,10252.705179055396
2012-04-20,10746.811222008566,10264.693315553479
2012-04-21,10746.811222008566,10264.693315553479
2012-04-22,10746.811222008566,10264.693315553479
2012-04-23,10760.245359065993,10178.392183868555
2012-04-24,10688.836545120597,10215.846361699361
2012-04-25,10810.573998383668,10355.237417239432
2012-04-26,10851.587180560251,10424.412115942858
2012-04-27,10867.399924479016,10449.580020130505
2012-04-28,10867.399924479016,10449.580020130505
2012-04-29,10867.399924479016,10449.580020130505
2012-04-30,10809.02997903737,10408.999055223167
2012-05-01,10740.559831055609,10467.897173096857
2012-05-02,10825.244277105146,10441.76214485151
2012-05-03,10817.29147738548,10361.790031394705
2012-05-04,10868.11727742756,10194.476042143657
2012-05-05,10868.11727742756,10194.476042143657
2012-05-06,10868.11727742756,10194.476042143657
2012-05-07,10775.488766161905,10198.050031952876
2012-05-08,10727.073470462383,10154.415907569097
2012-05-09,10792.059132844144,10086.358304989288
2012-05-10,10774.896465528878,10111.749812318936
2012-05-11,10843.354106895136,10077.4978645644
2012-05-12,10843.354106895136,10077.4978645644
2012-05-13,10843.354106895136,10077.4978645644
2012-05-14,10796.663876390896,9965.508001335205
2012-05-15,10786.295932681358,9908.247811754582
2012-05-16,10866.190645901113,9864.613687729418
2012-05-17,10838.039655406606,9716.137678020657
2012-05-18,10839.815360782432,9644.357020525755
2012-05-19,10839.815360782432,9644.357020525755
2012-05-20,10839.815360782432,9644.357020525755
2012-05-21,10959.593327477636,9799.01297491556
2012-05-22,10965.206047485673,9803.778597782712
2012-05-23,10966.634082889072,9820.383288965868
2012-05-24,10964.263665886385,9833.935728228753
2012-05-25,11039.458401750084,9812.639039379577
2012-05-26,11039.458401750084,9812.639039379577
2012-05-27,11039.458401750084,9812.639039379577
2012-05-28,11039.458401750084,9812.639039379577
2012-05-29,11029.786488827613,9921.353051418804
2012-05-30,11035.270904378907,9779.131526932844
2012-05-31,10952.465531064785,9756.867715565513
2012-06-01,10857.434087778263,9516.433273550934
2012-06-02,10857.434087778263,9516.433273550934
2012-06-03,10857.434087778263,9516.433273550934
2012-06-04,10861.116069902348,9517.47583878507
2012-06-05,10913.347591269046,9571.981001002901
2012-06-06,10838.705100504447,9792.609429459399
2012-06-07,10808.238132684364,9791.566864290722
2012-06-08,10831.78944888932,9871.01724168623
2012-06-09,10831.78944888932,9871.01724168623
2012-06-10,10831.78944888932,9871.01724168623
2012-06-11,10759.361398055946,9746.443878800184
2012-06-12,10805.131125237263,9859.997133117346
2012-06-13,10800.348693633621,9790.747897406181
2012-06-14,10865.597673975473,9896.631438527109
2012-06-15,10844.73990788999,9998.940993358417
2012-06-16,10844.73990788999,9998.940993358417
2012-06-17,10844.73990788999,9998.940993358417
2012-06-18,10910.29439424195,10013.386929362174
2012-06-19,10864.822125218052,10111.67528838715
2012-06-20,10811.665531179175,10094.62339398285
2012-06-21,10792.224604440586,9869.90014854936
2012-06-22,10844.98524746134,9940.712774621734
2012-06-23,10844.98524746134,9940.712774621734
2012-06-24,10844.98524746134,9940.712774621734
2012-06-25,10874.370825908092,9782.110153646709
2012-06-26,10862.397302928022,9828.797439135964
2012-06-27,10902.986299853277,9917.108257271002
2012-06-28,10882.891386850404,9896.185147228365
2012-06-29,10918.916319508993,10142.800436389361
2012-06-30,10918.916319508993,10142.800436389361
2012-07-01,10918.916319508993,10142.800436389361
2012-07-02,10894.450773023953,10167.744741130498
2012-07-03,10938.671814779536,10231.111252943341
2012-07-04,10938.671814779536,10231.111252943341
2012-07-05,11039.19627464633,10183.15780020835
2012-07-06,11040.553129556605,10087.10364493074
2012-07-07,11040.553129556605,10087.10364493074
2012-07-08,11040.553129556605,10087.10364493074
2012-07-09,11034.272349342762,10070.57257870753
2012-07-10,11063.999009715886,9988.739847127095
2012-07-11,11037.752615295427,9988.590779388864
2012-07-12,11160.652898851753,9938.77670528217
2012-07-13,11254.961663963251,10102.740302426377
2012-07-14,11254.961663963251,10102.740302426377
2012-07-15,11254.961663963251,10102.740302426377
2012-07-16,11201.188021395612,10079.359391126654
2012-07-17,11149.640046841094,10154.044145240572
2012-07-18,11150.417078816346,10221.87814475105
2012-07-19,11291.469185363421,10249.652008835965
2012-07-20,11209.766236562364,10146.523495204743
2012-07-21,11209.766236562364,10146.523495204743
2012-07-22,11209.766236562364,10146.523495204743
2012-07-23,11200.04045034338,10056.127549180646
2012-07-24,11118.169080525582,9965.210772763437
2012-07-25,11127.094507323232,9962.083077061438
2012-07-26,11133.933930605166,10126.86563422495
2012-07-27,10965.841956590315,10320.091962331911
2012-07-28,10965.841956590315,10320.091962331911
2012-07-29,10965.841956590315,10320.091962331911
2012-07-30,11024.251402888949,10315.103646912235
2012-07-31,10941.880360792878,10270.575116603322
2012-08-01,10920.9018543168,10240.790657257849
2012-08-02,10958.920046288249,10163.947151819335
2012-08-03,10944.375108478926,10357.471622642806
2012-08-04,10944.375108478926,10357.471622642806
2012-08-05,10944.375108478926,10357.471622642806
2012-08-06,10864.32179259314,10381.596962283304
2012-08-07,10799.825150464067,10434.61326458506
2012-08-08,10627.269457933475,10441.09134839089
2012-08-09,10724.456666271986,10445.410676903539
2012-08-10,10777.671688930304,10468.269850247041
2012-08-11,10777.671688930304,10468.269850247041
2012-08-12,10777.671688930304,10468.269850247041
2012-08-13,10792.167501179156,10455.164614846899
2012-08-14,10815.584496046304,10453.824823035548
2012-08-15,10813.122549984202,10465.738426229165
2012-08-16,10763.793047507268,10540.050510768284
2012-08-17,10786.452083877875,10559.782897691211
2012-08-18,10786.452083877875,10559.782897691211
2012-08-19,10786.452083877875,10559.782897691211
2012-08-20,10811.599290247897,10559.559296083517
2012-08-21,10769.987891718787,10522.626856245373
2012-08-22,10767.166937901056,10525.009213164165
2012-08-23,10759.362548689505,10440.048780165765
2012-08-24,10857.645847715095,10507.436485624608
2012-08-25,10857.645847715095,10507.436485624608
2012-08-26,10857.645847715095,10507.436485624608
2012-08-27,10931.474474166293,10502.298193252782
2012-08-28,10935.136525767362,10493.810421848695
2012-08-29,10974.573015033031,10502.670862388275
2012-08-30,10979.17374585169,10420.689059556757
2012-08-31,10959.876888793307,10473.556293427435
2012-09-01,10959.876888793307,10473.556293427435
2012-09-02,10959.876888793307,10473.556293427435
2012-09-03,10959.876888793307,10473.556293427435
2012-09-04,10999.768062488729,10461.344555157752
2012-09-05,11052.97439518641,10450.175382430245
2012-09-06,11036.085666868003,10663.730359464913
2012-09-07,10870.95349630547,10706.918190163757
2012-09-08,10870.95349630547,10706.918190163757
2012-09-09,10870.95349630547,10706.918190163757
2012-09-10,10845.0423553575,10641.093879448106
2012-09-11,10832.227282169733,10674.453239487937
2012-09-12,10842.864284557452,10696.791585588922
2012-09-13,10815.297285848752,10871.253550061605
2012-09-14,10737.27877930673,10914.292312349127
2012-09-15,10737.27877930673,10914.292312349127
2012-09-16,10737.27877930673,10914.292312349127
2012-09-17,10830.701509628187,10880.18852357222
2012-09-18,10826.8691989584,10866.264324864373
2012-09-19,10834.984206292884,10879.146867999774
2012-09-20,10884.573563890408,10873.264146225833
2012-09-21,10971.245220280523,10872.445182647883
2012-09-22,10971.245220280523,10872.445182647883
2012-09-23,10971.245220280523,10872.445182647883
2012-09-24,10890.121698561741,10848.170774421063
2012-09-25,10829.210145576464,10734.244847084687
2012-09-26,10737.32521035753,10672.66533219212
2012-09-27,10790.778221429755,10775.645682538134
2012-09-28,10738.242985125353,10727.394999523516
2012-09-29,10738.242985125353,10727.394999523516
2012-09-30,10738.242985125353,10727.394999523516
2012-10-01,10700.844467581706,10755.838760311039
2012-10-02,10694.209400215186,10765.220938313078
2012-10-03,10726.644167178447,10804.238509504543
2012-10-04,10672.949087932131,10881.752821817601
2012-10-05,10726.264533131682,10878.253366000772
2012-10-06,10726.264533131682,10878.253366000772
2012-10-07,10726.264533131682,10878.253366000772
2012-10-08,10726.264533131682,10878.253366000772
2012-10-09,10685.3373780523,10770.65719398418
2012-10-10,10720.77840183481,10704.008039839826
2012-10-11,10733.100083167781,10706.099490939847
2012-10-12,10809.483276152565,10674.343732043479
2012-10-13,10809.483276152565,10674.343732043479
2012-10-14,10809.483276152565,10674.343732043479
2012-10-15,10872.731367065926,10760.570251314419
2012-10-16,10918.323932606552,10871.080586837212
2012-10-17,10908.668590952879,10915.837457223004
2012-10-18,10891.144058084572,10889.162106486334
2012-10-19,10935.241029196846,10708.714490914468
2012-10-20,10935.241029196846,10708.714490914468
2012-10-21,10935.241029196846,10708.714490914468
2012-10-22,10876.427088796254,10713.421852046255
2012-10-23,10939.192952415719,10558.67819387695
2012-10-24,10983.219445022956,10526.100627675092
2012-10-25,11040.167670552008,10557.632011569789
2012-10-26,11070.80983358956,10549.935690615715
2012-10-27,11070.80983358956,10549.935690615715
2012-10-28,11070.80983358956,10549.935690615715
2012-10-29,11070.80983358956,10549.935690615715
2012-10-30,11070.80983358956,10549.935690615715
2012-10-31,11025.675201857699,10551.580211320688
2012-11-01,10963.743308895233,10666.871788710177
2012-11-02,10942.03380165169,10566.822355444072
2012-11-03,10942.03380165169,10566.822355444072
2012-11-04,10942.03380165169,10566.822355444072
2012-11-05,10939.905088517113,10589.686940758183
2012-11-06,10793.336445327554,10672.849709278105
2012-11-07,10859.728925176778,10419.849806919668
2012-11-08,10742.132293955816,10292.677175942632
2012-11-09,10826.620380899341,10310.16126843706
2012-11-10,10826.620380899341,10310.16126843706
2012-11-11,10826.620380899341,10310.16126843706
2012-11-12,10826.620380899341,10310.16126843706
2012-11-13,10879.849759030707,10269.070942421557
2012-11-14,10818.78776532712,10126.82340204058
2012-11-15,10846.087188812848,10110.685853242374
2012-11-16,10933.615489732862,10159.621065215639
2012-11-17,10933.615489732862,10159.621065215639
2012-11-18,10933.615489732862,10159.621065215639
2012-11-19,10958.929246350115,10361.41200743249
2012-11-20,10975.729942712482,10368.285626932175
2012-11-21,11026.54036541954,10392.341927283183
2012-11-22,11026.54036541954,10392.341927283183
2012-11-23,11045.357896593528,10527.715846815681
2012-11-24,11045.357896593528,10527.715846815681
2012-11-25,11045.357896593528,10527.715846815681
2012-11-26,11161.818062400751,10506.348985284641
2012-11-27,11135.940024399242,10451.43663405815
2012-11-28,11208.17237304069,10533.543424392115
2012-11-29,11225.248869053748,10578.517892232558
2012-11-30,11278.121116393484,10580.236981152071
2012-12-01,11278.121116393484,10580.236981152071
2012-12-02,11278.121116393484,10580.236981152071
2012-12-03,11242.90237787027,10530.031376123183
2012-12-04,11190.889986048905,10512.026997903899
2012-12-05,11103.857811069633,10528.687112138257
2012-12-06,11141.100871793875,10563.501171026464
2012-12-07,10995.108893267077,10594.356308641538
2012-12-08,10995.108893267077,10594.356308641538
2012-12-09,10995.108893267077,10594.356308641538
2012-12-10,11003.488612435063,10597.943139740286
2012-12-11,10960.956940826703,10667.347818805156
2012-12-12,10874.058196625065,10672.129348231294
2012-12-13,10759.2698653179,10604.666281898937
2012-12-14,10677.08378698636,10560.811729049772
2012-12-15,10677.08378698636,10560.811729049772
2012-12-16,10677.08378698636,10560.811729049772
2012-12-17,10726.09796934286,10686.174805713326
2012-12-18,10771.07312898526,10808.923219662423
2012-12-19,10840.325760389154,10726.892128754836
2012-12-20,10825.869946262217,10785.762485206753
2012-12-21,10857.603023902413,10684.606189408776
2012-12-22,10857.603023902413,10684.606189408776
2012-12-23,10857.603023902413,10684.606189408776
2012-12-24,10864.865607834736,10658.532581252422
2012-12-25,10864.865607834736,10658.532581252422
2012-12-26,10818.911100854912,10607.50528286098
2012-12-27,10790.310473428573,10594.58065290912
2012-12-28,10791.544916881916,10477.511161774733
2012-12-29,10791.544916881916,10477.511161774733
2012-12-30,10791.544916881916,10477.511161774733
2012-12-31,10860.36195167951,10655.02052722685
2013-01-01,10860.36195167951,10655.02052722685
2013-01-02,10898.083604514033,10925.694488788615
2013-01-03,10965.961546977634,10902.907669163144
2013-01-04,10948.64250924681,10955.951366013924
2013-01-05,10948.64250924681,10955.951366013924
2013-01-06,10948.64250924681,10955.951366013924
2013-01-07,11008.162443161738,10921.734656816314
2013-01-08,11062.259171867623,10886.322336726662
2013-01-09,11101.17488987082,10915.234948997182
2013-01-10,11040.484203911265,10998.162520910264
2013-01-11,11096.802697102657,10997.63995437022
2013-01-12,11096.802697102657,10997.63995437022
