Date,Strategy,SP500,Nasdaq
2005-07-18,19229.852694690922,10818.930845490926,12541.28692208862
2005-07-19,19176.65734407346,10891.757897022544,12706.81746392061
2005-07-20,19167.56900227484,10943.587329362841,12796.805249109175
2005-07-21,19235.63804316612,10871.29238675082,12738.509759147524
2005-07-22,19215.747926518994,10930.121391692042,12745.174830621498
2005-07-25,19266.459424025183,10888.923240226752,12669.162428427562
2005-07-26,19292.108218757163,10907.794594383304,12723.248176142477
2005-07-27,19217.706790306078,10957.675143141721,12783.06397846619
2005-07-28,19212.043979829527,11019.072745989055,12854.515461115254
2005-07-29,19378.185974469052,10934.551276635166,12774.937124179844
2005-08-01,19380.206660561274,10944.916516340021,12836.62297192812
2005-08-02,19406.83083638746,11022.616866578031,12969.761729019776
2005-08-03,19368.857076638265,11030.768244703253,12961.927522481874
2005-08-04,19428.03716324555,10949.435078719938,12812.884795727125
2005-08-05,19558.717200106963,10865.799373720192,12734.474167161326
2005-08-08,19569.271278650376,10836.650385263418,12655.421157784587
2005-08-09,19502.321018262264,10909.74348682495,12712.723095484269
2005-08-10,19450.922036705375,10889.809004580895,12616.94815867864
2005-08-11,19446.013932710397,10966.712285621088,12714.828685801904
2005-08-12,19392.7783686874,10900.972403235264,12611.626372529134
2005-08-15,19388.51026348128,10931.804225244005,12670.916847294178
2005-08-16,19553.703224131554,10803.071511863518,12495.620670561402
2005-08-17,19643.139405335518,10811.045517395618,12542.92285516154
2005-08-18,19732.042719251294,10800.236863927496,12489.890615952601
2005-08-19,19732.113099999497,10806.349582422581,12486.850008769794
2005-08-22,19727.351239613854,10824.246485928428,12521.054730232208
2005-08-23,19718.63982477179,10787.566914562589,12496.731276075641
2005-08-24,19707.819513024522,10716.688755472618,12447.96588196881
2005-08-25,19763.17503804133,10741.319172689711,12479.892289547372
2005-08-26,19798.86566031104,10676.908477281071,12400.371055467333
2005-08-29,19738.82788211045,10740.522094632124,12499.069546203496
2005-08-30,19665.26289009458,10706.2348294712,12452.93649666729
2005-08-31,19516.474413235155,10811.842595453207,12583.502871279432
2005-09-01,19400.57145444984,10823.005994107574,12559.002401779482
2005-09-02,19413.612111443068,10791.37709404125,12519.067625708267
2005-09-06,19404.650220831532,10927.551712894008,12669.864765482514
2005-09-07,19404.050982437104,10953.864963663065,12700.093857049844
2005-09-08,19392.552717554747,10912.31316562299,12665.011209883412
2005-09-09,19283.596577126806,10999.226941181796,12720.441681311324
2005-09-12,19373.87659102139,10991.07665280827,12763.242908457702
2005-09-13,19365.946563644,10908.148249817858,12698.456497282614
2005-09-14,19351.96702430497,10872.35551483832,12567.364795111796
2005-09-15,19380.483926585825,10877.405105245907,12548.769963022607
2005-09-16,19313.9406554232,10967.598041115467,12631.800040682967
2005-09-19,19228.594234648626,10906.554102562452,12543.566668513904
2005-09-20,19220.67384059492,10820.791051636012,12462.116853612508
2005-09-21,19134.859548515367,10722.093082206678,12317.750678807693
2005-09-22,19245.26949973566,10761.253654933762,12341.958500559198
2005-09-23,19323.906954906884,10767.190090587423,12377.392319176657
2005-09-26,19324.997777458208,10770.202111116569,12404.40521491211
2005-09-27,19345.13308817037,10770.468161146482,12374.935563255103
2005-09-28,19325.921462109593,10781.365509770938,12368.971396294652
2005-09-29,19358.61237385157,10876.962772374562,12519.944124717966
2005-09-30,19379.553414208356,10886.974356644869,12581.163168610152
2005-10-03,19340.915857770324,10868.279285329743,12603.031299386588
2005-10-04,19415.165554431205,10759.924476816346,12509.069299303042
2005-10-05,19600.29845396815,10599.740227102888,12296.584890933309
2005-10-06,19845.94594695795,10556.327133166033,12185.841007176865
2005-10-07,19761.438959548803,10595.399019596556,12222.502490407942
2005-10-11,19744.45098691849,10573.447018608174,12117.676331322935
2005-10-12,19717.92189353429,10509.286004698442,11978.807615986132
2005-10-13,19837.428370754307,10501.789295357796,12036.130362293183
2005-10-14,19736.03008485412,10588.61690383489,12139.664690088157
2005-10-17,19665.438544485583,10620.117900008816,12171.824050081996
2005-10-18,19712.75169098452,10513.390567464523,12087.750400748111
2005-10-19,19773.174059859055,10670.62645358437,12294.935324505339
2005-10-20,19976.2469447225,10510.356806373182,12158.948820369877
2005-10-21,19901.65785293995,10526.329522913451,12241.845472042538
2005-10-24,19735.13536722131,10702.93027214813,12439.506747694262
2005-10-25,19803.843892345634,10677.587213278919,12401.996347547825
2005-10-26,19956.326576914606,10631.540519258942,12346.731917018888
2005-10-27,19918.949492252887,10520.17267430247,12133.667737230167
2005-10-28,19853.918836845558,10694.274523398173,12286.93890722211
2005-10-31,19809.16009969978,10771.018293584793,12465.786851656603
2005-11-01,19808.703983661053,10733.09248736241,12429.041501459777
2005-11-02,19880.55638657123,10840.177116696195,12606.947847765294
2005-11-03,19912.427737690785,10886.401365955327,12700.486293851805
2005-11-04,19989.610467901355,10888.18677013277,12754.63401261086
2005-11-07,19967.313652198533,10912.013492803178,12806.43059924516
2005-11-08,19936.428763833053,10874.354568248255,12770.156048112824
2005-11-09,19924.28029022779,10892.737947192929,12792.1444127573
2005-11-10,19891.265895809345,10984.74092903457,12914.843739469028
2005-11-14,19898.262237434734,10976.200593464846,12905.930645969755
2005-11-15,20020.079114753873,10933.942008005459,12822.606274570662
2005-11-16,19961.84956978137,10953.513969550715,12829.583856645053
2005-11-17,19893.764948240303,11056.625700967514,13020.333445473567
2005-11-18,19923.7301019126,11105.289540328327,13059.093791871119
2005-11-21,19790.545656701473,11163.82841042201,13144.70441790088
2005-11-22,19797.581715495955,11220.588398688376,13214.425804988015
2005-11-23,19845.051977854222,11259.555307236806,13252.070938690835
2005-11-25,19806.992205750525,11283.042317656082,13269.838429049914
2005-11-28,19882.51735615813,11187.048257615743,13131.218821004068
2005-11-29,19804.911962769842,11187.22635753623,13092.164997272961
2005-11-30,19861.632561319264,11116.054003078318,13092.810642715735
2005-12-01,19794.11758956449,11251.193080484116,13294.23132164656
2005-12-02,19771.697214180545,11254.839880754185,13330.588025998302
2005-12-05,19827.186069687847,11228.239302240983,13238.3491361965
2005-12-06,19805.08337565582,11242.562605127472,13256.644878719413
2005-12-07,19882.843544011725,11186.2478711106,13205.336627434132
2005-12-08,19883.879632684948,11172.63590032074,13172.79224929269
2005-12-09,19894.574953977914,11204.040959725078,13233.013588213447
2005-12-12,19955.42362675657,11213.471821586865,13257.758654783116
2005-12-13,19983.8075233025,11275.747631737539,13281.507332704223
2005-12-14,19989.319484038744,11322.987712630144,13267.376090364633
2005-12-15,20130.25002531442,11306.973496946443,13255.8818399977
2005-12-16,20112.526023347556,11274.768051036956,13208.092437589168
2005-12-19,20147.10285773614,11208.934495024727,13033.70307985868
2005-12-20,20153.460932623886,11206.265095801886,13031.826265073265
2005-12-21,20116.835840713073,11234.467532703784,13086.00771979252
2005-12-22,20045.039075477216,11281.88572241342,13172.968333347299
2005-12-23,20034.425724373654,11286.690203304557,13190.148869039276
2005-12-27,20026.543040856035,11178.864130783539,13058.037281679655
2005-12-28,19934.74134221416,11193.36554248706,13070.058353443186
2005-12-29,19939.86594087282,11160.003501334912,13006.846417809515
2005-12-30,19959.91944682251,11105.467640248813,12931.556138676278
2006-01-03,19839.787230731316,11287.935852955732,13156.842882943354
2006-01-04,19845.522001811638,11329.392966531568,13272.476851789806
2006-01-05,19873.805948307752,11329.571066452056,13351.111326512415
2006-01-06,19763.059790000047,11436.062443809924,13519.695580735483
2006-01-09,19709.134325574076,11477.876851501685,13596.3344166265
2006-01-10,19677.61475499015,11473.783702707178,13605.893155568545
2006-01-11,19549.988816902525,11513.730191956189,13670.629737878406
2006-01-12,19578.185217855378,11441.490296664128,13584.606816332716
2006-01-13,19553.859818126635,11455.279281996069,13586.65972103654
2006-01-17,19640.384142214727,11413.644068499747,13502.513614276266
2006-01-18,19694.903364357924,11369.161346963552,13367.35273942806
2006-01-19,19615.439740495956,11432.41564353986,13497.354162075419
2006-01-20,19670.219572430196,11222.901589173705,13180.063302836827
2006-01-23,19609.46257214575,11243.630145961622,13184.578546225934
2006-01-24,19536.94352381449,11270.67598762086,13282.973282740939
2006-01-25,19575.344314295828,11251.282134892635,13255.999227412836
2006-01-26,19530.776442826933,11332.684643442532,13387.055735348224
2006-01-27,19678.189533885503,11420.671600089292,13511.54409519068
2006-01-30,19684.938716069337,11433.749253324604,13526.497072891452
2006-01-31,19690.708618596895,11388.288045362775,13520.868053438644
2006-02-01,19862.140618996014,11409.461865296726,13548.662413360697
2006-02-02,20085.45460460212,11306.08406492933,13378.670899876579
2006-02-03,20106.590502786217,11245.499158679322,13267.317393725154
2006-02-06,19995.316948167398,11254.306657474588,13245.152059119708
2006-02-07,20259.248064321484,11163.206123837359,13163.996549072346
2006-02-08,20212.403773918162,11259.911515974329,13293.117539719051
2006-02-09,20260.811335003345,11243.275022602513,13227.97152342773
2006-02-10,20249.76861895247,11271.832582863524,13263.211590181301
2006-02-13,20184.032081734415,11235.089810391904,13133.79855296828
2006-02-14,20138.58530552581,11347.809418212573,13264.912320912103
2006-02-15,20063.20740976733,11387.576713266148,13348.530169644746
2006-02-16,19954.411022305718,11471.026343350772,13455.251044991925
2006-02-17,19865.684597618267,11451.987605085116,13383.303530680825
2006-02-21,19925.158372284077,11414.533500516865,13269.544951716352
2006-02-22,19825.6529804328,11500.296321086817,13388.05212399678
2006-02-23,19772.99646165155,11456.881140384767,13365.47734954608
2006-02-24,19823.436246301404,11471.471606496803,13410.745716629859
2006-02-27,19760.874539693017,11513.195874401643,13528.842024161593
2006-02-28,19852.952207455506,11393.44873499143,13377.614389685114
2006-03-01,19708.88365158601,11487.573782314072,13572.585744569184
2006-03-02,19806.104827231746,11468.891261682476,13551.887784903896
2006-03-03,19771.09082158777,11451.8985506766,13501.986792879665
2006-03-06,19735.16017704936,11372.096815136994,13404.8232198435
2006-03-07,19890.603373364287,11350.922995203044,13301.326291136083
2006-03-08,19933.42176049724,11373.964742476288,13295.932052377357
2006-03-09,19954.977206047573,11318.450386068016,13191.908296409543
2006-03-10,20035.865439076653,11400.210197630377,13264.15071295763
2006-03-13,20030.416116678323,11424.319485737768,13293.411017052606
2006-03-14,20062.473110355884,11543.088129825805,13462.69818259068
2006-03-15,20035.22797628759,11592.375341149682,13556.168247598924
2006-03-16,20335.273480574997,11612.925789120567,13484.160611744917
2006-03-17,20189.74598895847,11630.007545638415,13524.737645521182
2006-03-20,20097.031372283247,11610.701653043756,13569.479185344564
2006-03-21,20071.771876461422,11540.863993748993,13452.906093721787
2006-03-22,20033.55173579591,11610.346529684643,13506.384642989835
2006-03-23,20048.98437340861,11580.365219851969,13487.619333214961
2006-03-24,20078.041527560596,11591.751969186616,13561.914654466873
2006-03-27,20069.715221721486,11579.830902297423,13578.09880151029
2006-03-28,20061.227402363325,11505.277816520036,13512.892657812265
2006-03-29,19943.41748558771,11591.218745907016,13708.274877445027
2006-03-30,19939.37391536859,11567.731735487741,13726.101058579774
2006-03-31,19949.15095334055,11519.868282632071,13720.061174378276
2006-04-03,19889.078733359835,11546.02469227419,13702.176296604057
2006-04-04,19861.32669316097,11618.264587566251,13752.72293993486
2006-04-05,19845.498064524567,11668.35217649873,13837.10239662198
2006-04-06,19875.170265277047,11645.932706913602,13845.428535454152
2006-04-07,19997.189909614262,11525.473150028356,13715.545936852968
2006-04-10,20068.91341575738,11535.43723516974,13681.829086008354
2006-04-11,20126.313379655814,11446.026528951317,13547.431244018064
2006-04-12,20042.146020788136,11459.816608558209,13572.820525263272
2006-04-13,20035.373311242718,11468.713152865448,13639.84478710724
2006-04-17,20058.271231443316,11434.994902975783,13552.179831470217
2006-04-18,20057.305103770334,11630.274699967418,13815.933450665092
2006-04-19,20071.400009504952,11653.850764795208,13902.365806192238
2006-04-20,20104.597290458678,11667.461650206664,13853.521324359475
2006-04-21,20068.07023161793,11665.860877196372,13738.063439567633
2006-04-24,19888.378853506427,11637.658440294474,13682.47330068389
2006-04-25,19908.148475745227,11580.98749754008,13664.413769622295
2006-04-26,20032.645004822713,11613.638206595599,13683.939250720614
2006-04-27,20104.847111939136,11651.981752077507,13750.317867121808
2006-04-28,20300.085966436258,11659.89980106257,13619.086705899044
2006-05-01,20320.684763376867,11611.680139469385,13514.82816923715
2006-05-02,20223.84436102804,11683.03060274433,13544.440647305148
2006-05-03,20087.362323588888,11637.747494702988,13510.01945437829
2006-05-04,20142.47313121621,11674.49026717461,13626.884586703585
2006-05-05,20172.43862925017,11794.682669730852,13736.362708836834
2006-05-08,20200.904442456274,11784.896684509951,13750.552647815895
2006-05-09,20262.358375227708,11789.166856743082,13711.030693463861
2006-05-10,20241.706180069672,11768.793423314277,13608.35549425383
2006-05-11,20147.26532979146,11618.175533157728,13326.658306509064
2006-05-12,20203.481431178134,11487.573782314066,13157.077663637436
2006-05-15,20337.02689821859,11516.57660572111,13126.234022090595
2006-05-16,20462.307255001477,11495.046577049641,13071.172135370685
2006-05-17,20525.0870361677,11301.457683958673,12875.73264986569
2006-05-18,20567.778428711186,11225.749097213573,12784.961135004047
2006-05-19,20612.84095501676,11272.188791601033,12864.47318019284
2006-05-22,20379.328368654486,11228.061193423948,12741.217414596458
2006-05-23,20360.672035103806,11179.219254142647,12658.537263736704
2006-05-24,20338.647333547164,11196.923288348611,12719.578907251407
2006-05-25,20530.30151856389,11324.233362281315,12890.039976259888
2006-05-26,20706.543713408235,11389.0004628378,12961.168616744275
2006-05-30,20636.749320520194,11208.48923187869,12693.602671339097
2006-05-31,20676.61110318936,11299.411656698889,12776.516177989497
2006-06-01,20677.988278725326,11438.375634295242,13016.81602150025
2006-06-02,20760.72547004555,11460.706049471855,13014.17616799312
2006-06-05,20780.6052531293,11256.708893471876,12722.218760758533
2006-06-06,20802.969245067787,11243.897309187161,12682.109851739398
2006-06-07,20833.155702209133,11175.394345055547,12617.725443402556
2006-06-08,20804.702560383972,11191.230460818759,12579.728129862917
2006-06-09,20795.828855548734,11141.142871886283,12519.565487581633
2006-06-12,20633.38821240938,11008.939262653925,12263.082921930896
2006-06-13,20535.80075828753,10886.611778429387,12152.54972037342
2006-06-14,20631.15409125943,10943.105706641698,12231.887106411037
2006-06-15,20797.963950564816,11175.483399464063,12572.866510300233
2006-06-16,20901.19880081849,11134.38140924734,12489.600835540614
2006-06-19,20866.33961133213,11032.871536219236,12375.08064862166
2006-06-20,20865.964747870697,11032.782481810722,12355.379083468732
2006-06-21,20866.42438526183,11140.252345594221,12555.568587193118
2006-06-22,20979.28256499303,11081.53537558005,12448.730318567
2006-06-23,20897.719126159383,11071.74939035915,12439.875927570996
2006-06-26,20973.360727678144,11125.662973757131,12511.414002036838
2006-06-27,21036.219027374078,11024.597269600112,12315.44625850421
2006-06-28,20977.88755975698,11085.094206820007,12383.40821822107
2006-06-29,20934.73383130253,11324.1443078728,12750.129077328496
2006-06-30,20950.259742398273,11300.390143124523,12736.702177071149
2006-07-05,20999.900150835958,11218.475291090928,12521.035704512176
2006-07-06,21029.822791221843,11246.456572755502,12531.211436903452
2006-07-07,21054.42017823867,11170.543553203423,12385.669221560653
2006-07-10,21023.43617112962,11186.961872694616,12309.321416637524
2006-07-11,21062.873060310343,11231.892689927803,12378.691855598154
2006-07-12,21058.77633056808,11109.812932772576,12154.12729816284
2006-07-13,21113.591284023223,10965.754803342927,11944.042714885047
2006-07-14,21093.305543372997,10912.085225649667,11846.587510371479
2006-07-17,21009.3557746122,10896.99119482606,11848.738921860684
2006-07-18,20933.527974927,10917.911424925927,11880.71979509041
2006-07-19,20793.96886465899,11120.49448053953,12098.712998285635
2006-07-20,20795.521606072103,11026.220363016497,11858.62434351419
2006-07-21,20643.852768551696,10948.18892295228,11747.970353512914
2006-07-24,20566.12320878252,11130.204091785165,11988.99026805399
2006-07-25,20562.0543665123,11200.55598164538,12059.114519455463
2006-07-26,20573.58461836134,11196.319131793984,12039.112279993873
2006-07-27,20418.883362625766,11150.417463775231,11946.135217605764
2006-07-28,20426.84402592311,11285.91461976733,12176.804080608521
2006-07-31,20441.25533206838,11269.231230691741,12161.279273878474
2006-08-01,20357.26402076155,11218.563650561431,11989.861903846519
2006-08-02,20296.76256240881,11275.851570639672,12087.665630101837
2006-08-03,20252.18364741138,11301.097010061443,12166.338746873389
2006-08-04,20254.855120425313,11293.06402197542,12123.949326309978
2006-08-07,20199.943084029124,11261.374970373847,12050.974503383459
2006-08-08,20266.34664983348,11223.506272786879,11983.233769019685
2006-08-09,20324.646397392724,11174.692043584313,11979.91898639765
2006-08-10,20317.291450934026,11226.419919706443,12046.55527002649
2006-08-11,20372.743806223334,11181.665812587147,11964.974801143147
2006-08-14,20465.501097954366,11194.641422898614,12030.855853543315
2006-08-15,20438.912020939973,11347.96845195713,12298.157638075174
2006-08-16,20439.078915754955,11434.916448331058,12498.939543542045
2006-08-17,20555.288250229234,11453.011390981866,12545.864602026277
2006-08-18,20650.91279617273,11495.55871811852,12582.728919709958
2006-08-21,20693.426408443935,11453.364828863885,12488.53099620836
2006-08-22,20687.52849738291,11464.839431566763,12501.730491089986
2006-08-23,20876.74093962553,11413.377710764778,12412.416006227639
2006-08-24,20951.882290005804,11440.477578022923,12426.66316544275
2006-08-25,20892.108431704677,11431.91445076811,12445.153529473866
2006-08-28,20803.744478417364,11490.968439212224,12563.8311309833
2006-08-29,20799.38240643342,11513.036239038665,12631.282269817919
2006-08-30,20895.67312618407,11522.657499640916,12709.373346326096
2006-08-31,20977.82819744808,11508.975031219647,12697.860348257476
2006-09-01,20843.333873550844,11572.442588456166,12752.576203307457
2006-09-05,20799.508958147515,11592.215248829458,12825.4928210447
2006-09-06,20899.143664809613,11477.55104920247,12605.348915754184
2006-09-07,20867.709024353695,11422.469909106874,12532.374092827666
2006-09-08,20941.76140770888,11465.723008617577,12593.428487175324
2006-09-11,21094.784416087827,11471.195778838934,12636.805953909816
2006-09-12,21161.421620533954,11590.008468846816,12884.338308107788
2006-09-13,21136.766730634787,11634.761490230361,12953.241704210473
2006-09-14,21272.773506419177,11618.961678205582,12959.405627940321
2006-09-15,21298.6191548234,11648.79738770653,12999.295126902181
2006-09-18,21294.588063722545,11662.214786543405,13000.224967883987
2006-09-19,21298.965270998142,11630.96643773149,12922.424905692791
2006-09-20,21414.624312467393,11697.523266265713,13099.88837610291
2006-09-21,21344.25800837116,11634.409138084095,13011.854376331157
2006-09-22,21351.913263050414,11605.72099830972,12902.421247443368
2006-09-25,21383.819527788393,11708.027018183026,13077.677223542043
2006-09-26,21386.598738697598,11796.121507374899,13149.023760659536
2006-09-27,21276.916185973107,11798.239927887038,13160.942770450565
2006-09-28,21258.127128926848,11818.454376785734,13199.494997920383
2006-09-29,21281.980693141188,11791.707947409608,13132.102064275043
2006-10-02,21396.051355868884,11751.720829310501,13010.98274053863
2006-10-03,21438.283870872867,11776.348838174486,13046.160561409306
2006-10-04,21362.015440440242,11918.376897735383,13321.196356105462
2006-10-05,21309.114171813926,11945.034976468123,13410.685450720941
2006-10-06,21367.231920914033,11912.99248698453,13373.761509060152
2006-10-10,21296.649077433944,11937.336124588604,13394.934372194757
2006-10-11,21395.47549094515,11906.729465031418,13353.513748739377
2006-10-12,21299.69479762153,12020.332739678488,13572.8254092987
2006-10-13,21257.50535395687,12044.941236864088,13637.09820463417
2006-10-16,21143.860333868684,12075.283036839748,13674.990725274547
2006-10-17,21214.303584301764,12031.094114396428,13565.709877730953
2006-10-18,21212.449801775467,12046.529335938063,13520.586014118871
2006-10-19,21191.530817591716,12056.75990661738,13542.51167162698
2006-10-20,21254.202072816766,12071.22504653544,13550.379997568227
2006-10-23,21127.754242614144,12145.490900552764,13627.090141662818
2006-10-24,21071.82036839091,12148.666013825146,13565.074312104634
2006-10-25,20970.086541816287,12191.355126661709,13633.04893603866
2006-10-26,20915.916727787222,12251.861062803022,13763.271018123865
2006-10-27,20971.57266379643,12148.312864776402,13598.512209772955
2006-10-30,20947.206973892848,12153.517515638723,13674.585376683077
2006-10-31,21032.606104693143,12153.604720230373,13691.593154033138
2006-11-01,21120.613820158072,12064.257878595728,13504.388939736831
2006-11-02,21186.78477441831,12060.111598824202,13502.4794139565
2006-11-03,21072.732485272456,12033.29914604524,13483.79373363403
2006-11-06,20991.35444662889,12169.83452933672,13687.1964396556
2006-11-07,21080.51966651126,12196.823561050118,13744.641834837768
2006-11-08,21021.29108503213,12222.225569744987,13797.054944231
2006-11-09,21110.09786987329,12157.044701904411,13745.394629211272
2006-11-10,21110.09786987329,12179.713027022734,13824.707773307033
2006-11-13,21025.65793684813,12210.76004904044,13921.08660334737
2006-11-14,20981.480788442088,12288.376519209136,14061.548376996923
2006-11-15,20918.917630001182,12317.923722799962,14131.490435305797
2006-11-16,20973.884781089542,12346.060491126813,14167.994595946351
2006-11-17,21015.793153462808,12358.76095303646,14149.482635622357
2006-11-20,21059.98694846724,12352.58729660601,14189.16745908096
2006-11-21,21042.711867791888,12372.962309428436,14201.432493614671
2006-11-22,20999.827410224407,12401.891504388987,14265.877597390476
2006-11-27,21178.501190866016,12233.782861049285,13950.785273453776
2006-11-28,21165.396893627323,12275.920788630257,13989.578474142309
2006-11-29,21051.844730354107,12388.878604932022,14103.344785652751
2006-11-30,20969.71252207807,12399.059186520362,14100.677696388597
2006-12-01,21032.66172409186,12364.35704720002,13993.056742173134
2006-12-04,20912.05441384713,12474.216714295135,14197.048434822122
2006-12-05,20800.507876692507,12524.144874871603,14220.184489029178
2006-12-06,20793.31916581601,12507.679372620638,14182.379409078134
2006-12-07,20887.628892775534,12458.017052234682,14077.019258920565
2006-12-08,21032.44752534559,12480.590248354601,14133.09195202687
2006-12-11,21032.788821091555,12508.918853615478,14164.98383600122
2006-12-12,21076.06317426101,12495.817349614164,14099.69239953247
2006-12-13,21018.596528034257,12510.423085944909,14104.38812573771
2006-12-14,21027.6059327122,12619.131885442022,14228.709566519607
2006-12-15,21104.624576028655,12633.295652496987,14248.133770739085
2006-12-18,21182.507137691628,12592.485810455208,14122.712367281862
2006-12-19,21147.875486516816,12619.66355697057,14087.805140468885
2006-12-20,21208.239534628265,12601.781355783574,14076.556339526891
2006-12-21,21263.615731852664,12555.483024794787,14008.365640878657
2006-12-22,21341.61561506666,12488.73492608497,13923.30032597749
2006-12-26,21332.478837597737,12543.089321407284,13994.796583608517
2006-12-27,21302.563720287897,12631.082530697826,14097.488223863465
2006-12-28,21367.31186472469,12612.403906647693,14064.727123692135
2006-12-29,21371.772084101984,12555.483024794785,14005.118125124694
2007-01-03,21301.56070623449,12540.433150328898,14050.751775417213
2007-01-04,21201.66770989512,12555.836389526215,14226.273223733793
2007-01-05,21264.89564240135,12479.439380756603,14115.05792082836
2007-01-08,21349.716223971063,12507.147709944586,14137.961807918606
2007-01-09,21271.625155805967,12500.685562488281,14170.608236472213
2007-01-10,21192.117816452374,12524.941297734744,14260.485364036283
2007-01-11,21210.487265502667,12604.34784231417,14408.463821647745
2007-01-12,21082.007624775935,12665.518829827655,14512.663130422747
2007-01-16,21113.75377598879,12675.876629357183,14483.438341511077
2007-01-17,21007.65823023005,12664.54518902333,14376.976813838239
2007-01-18,21002.61718770977,12626.922118437524,14167.0124729423
2007-01-19,20864.199335172263,12663.482934822165,14213.981088505363
2007-01-22,20873.50736063195,12596.646222715512,14096.619007666483
2007-01-23,20748.560144147894,12641.263103433677,14098.589601378735
2007-01-24,20754.454259262446,12748.73243078844,14300.784824203449
2007-01-25,20818.921599133097,12605.056731783903,14114.999877599526
2007-01-26,20792.240060519744,12589.830719380265,14122.248033048241
2007-01-29,20817.05155423331,12576.020317056731,14154.720337713874
2007-01-30,20762.0910535441,12648.61027829747,14198.498065911865
2007-01-31,20597.200265865606,12732.001097199443,14287.157729503
2007-02-01,20499.103523497288,12800.164814841852,14312.960878772734
2007-02-02,20421.767892211614,12821.854063557723,14356.449811465023
2007-02-05,20561.085950419874,12809.46036017022,14325.834849532386
2007-02-06,20612.388798311622,12818.401460763718,14330.99490997124
2007-02-07,20530.558509970124,12836.283661950714,14441.224916020545
2007-02-08,20474.363735532086,12821.146254091425,14430.613164158725
2007-02-09,20587.405577107627,12730.40826032566,14263.32658298693
2007-02-12,20608.138860473337,12688.889528814143,14208.587440311225
2007-02-13,20483.938102890843,12785.293247173076,14263.673421721462
2007-02-14,20445.748292103523,12883.025051071207,14428.931365952174
2007-02-15,20354.641093727576,12896.392395263032,14479.495745045147
2007-02-16,20437.485901922453,12885.14955947353,14474.914684659108
2007-02-20,20472.42112914631,12921.79898925501,14571.923881214228
2007-02-21,20538.508424072414,12903.650956729985,14603.119263838149
2007-02-22,20517.518206649176,12892.58534773416,14640.925752830612
2007-02-23,20453.954460099263,12846.640372624317,14583.869183506646
2007-02-26,20490.939049173896,12830.529323960704,14522.52034350382
2007-02-27,20699.47530212876,12384.984032862241,13962.035483437176
2007-02-28,20664.566824062797,12453.855559970947,14010.104061675564
2007-03-01,20621.708558951534,12421.544849246882,13940.87002294237
2007-03-02,20660.319363624192,12279.905054100322,13730.905682046432
2007-03-05,20594.194357034932,12164.379662412037,13572.489602259655
2007-03-06,20566.905023995616,12352.84946007593,13830.291769117113
2007-03-07,20466.926828393294,12322.396346412725,13769.407263347905
2007-03-08,20545.101349836175,12410.21340891303,13845.31045167847
2007-03-09,20476.909845336526,12418.622837977986,13844.267117392035
2007-03-12,20544.03726916,12451.9082783623,13929.737308458043
2007-03-13,20640.807846268515,12198.284298865812,13629.837796769201
2007-03-14,20676.0122573518,12279.905054100323,13752.592105163745
2007-03-15,20759.438564705724,12325.141130887949,13792.949608559742
2007-03-16,20811.11015491195,12277.956683635752,13757.926295289099
2007-03-19,20654.96830748277,12411.718721245901,13884.044200096745
2007-03-20,20542.778343733353,12490.327762958756,13964.064120378256
2007-03-21,20394.922938949396,12703.673571942007,14240.711491402375
2007-03-22,20422.42987924697,12699.247328343678,14216.474053881528
2007-03-23,20318.787668721852,12713.145255208125,14200.179864118401
2007-03-26,20261.06082500062,12725.45034519879,14239.029693195822
2007-03-27,20277.54265050966,12646.751601233174,14133.496833990217
2007-03-28,20389.36896517185,12546.010252672748,14015.613796327352
2007-03-29,20390.94228982394,12592.92886858692,14020.135398644616
2007-03-30,20510.514567183243,12578.144825459061,14041.937908219596
2007-04-02,20360.083047112494,12610.811069773918,14045.533671749507
2007-04-03,20235.44440430071,12727.840693791632,14208.298644805514
2007-04-04,20167.209611507147,12742.00445199411,14256.773514048686
2007-04-05,20109.904316424076,12780.867003574755,14330.125699572764
2007-04-09,20132.385295643842,12788.391396379735,14317.599982387583
2007-04-10,20152.244308759593,12821.854063557725,14366.482557475483
2007-04-11,20202.95287942049,12737.578208395777,14260.369283377122
2007-04-12,20007.83966712484,12816.631397096258,14382.19633234585
2007-04-13,20013.74130499022,12861.335811207826,14449.574448984515
2007-04-16,19920.45154171374,12998.37213596238,14602.598301215628
2007-04-17,19960.9477681515,13026.257683091551,14594.595601187655
2007-04-18,20005.24499945202,13035.287397081887,14557.195403199976
2007-04-19,20065.507752219793,13019.618317694056,14527.333571006655
2007-04-20,20011.19922319535,13140.189157902616,14649.333334821942
2007-04-23,19974.644699865563,13109.91434218404,14633.561516722744
2007-04-24,20041.485180833493,13105.310871792033,14638.6069113424
2007-04-25,19918.202666204128,13238.186793138771,14774.00160853985
2007-04-26,19984.350672946566,13227.828993609242,14812.098307877952
2007-04-27,19910.322242010578,13226.235067879537,14828.044249865126
2007-04-30,20053.388880013496,13122.661401450487,14641.79638386753
2007-05-01,19930.841442273715,13157.452154167668,14679.138538626376
2007-05-02,19833.233602532342,13242.6130367371,14831.698056623874
2007-05-03,19848.747555744627,13299.888372177364,14875.882075826652
2007-05-04,19834.133640040687,13328.481728772831,14914.673861675241
2007-05-07,19813.622959863627,13362.65219656463,14907.715916572166
2007-05-08,19752.601520744614,13347.071739426125,14912.355020187038
2007-05-09,19721.458591036204,13390.094694414585,14938.970757264864
